12422	3
51	1	0	0.872660	0.007026	0.007026
52	1	0	0.017632	0.749098	0.749098
53	1	0	0.114927	0.303394	0.303394
54	1	0	0.838725	0.008825	0.008825
55	1	0	0.364511	0.084413	0.084413
56	1	0	0.762432	0.013750	0.013750
57	1	0	0.751850	0.014546	0.014546
58	1	0	0.991147	0.001840	0.001840
59	0	0	0.000000	0.000000	0.000000
60	1	0	0.428704	0.063773	0.063773
61	1	0	0.026774	0.657597	0.657597
62	1	0	0.024569	0.677219	0.677219
63	1	0	0.929163	0.004437	0.004437
64	1	0	0.053233	0.491177	0.491177
65	1	0	0.992318	0.001779	0.001779
66	1	0	0.449062	0.058399	0.058399
67	1	0	0.603302	0.029760	0.029760
68	1	0	0.998597	0.001367	0.001367
69	1	0	0.030288	0.628832	0.628832
70	1	0	0.047854	0.517663	0.517663
71	1	0	0.272200	0.128617	0.128617
72	1	0	0.999980	0.001147	0.001147
73	1	0	0.421657	0.065750	0.065750
74	1	0	0.550562	0.037609	0.037609
75	1	0	0.009632	0.860263	0.860263
76	1	0	0.990202	0.001887	0.001887
77	1	0	0.687762	0.020091	0.020091
78	0	0	0.000000	0.000000	0.000000
79	1	0	0.943267	0.003850	0.003850
80	1	0	0.018552	0.738521	0.738521
81	1	0	0.215436	0.170113	0.170113
82	1	0	0.049782	0.507856	0.507856
83	1	0	0.007978	0.888771	0.888771
84	0	0	0.000000	0.000000	0.000000
85	0	0	0.000000	0.000000	0.000000
86	1	0	0.034805	0.595683	0.595683
87	1	0	0.754990	0.014307	0.014307
88	1	0	0.186937	0.197674	0.197674
89	1	0	0.627794	0.026630	0.026630
90	1	0	0.990363	0.001879	0.001879
91	1	0	0.140576	0.257758	0.257758
92	1	0	0.036682	0.582988	0.582988
93	1	0	0.957979	0.003253	0.003253
94	1	0	0.359615	0.086263	0.086263
95	1	0	0.825320	0.009596	0.009596
96	1	0	0.979092	0.002388	0.002388
97	1	0	0.790763	0.011762	0.011762
98	1	0	0.415352	0.067573	0.067573
99	1	0	0.085532	0.373771	0.373771
100	1	0	0.985928	0.002089	0.002089
101	1	0	0.313743	0.106013	0.106013
102	1	0	0.999330	0.001285	0.001285
103	0	0	0.000000	0.000000	0.000000
104	1	0	0.989815	0.001906	0.001906
105	1	0	0.076314	0.401706	0.401706
106	1	0	0.082340	0.383053	0.383053
107	1	0	0.752138	0.014524	0.014524
108	0	0	0.000000	0.000000	0.000000
109	1	0	0.732364	0.016096	0.016096
110	1	0	0.998473	0.001378	0.001378
111	1	0	0.482670	0.050511	0.050511
112	1	0	0.999815	0.001204	0.001204
113	1	0	0.093119	0.353188	0.353188
114	1	0	0.078703	0.394124	0.394124
115	1	0	0.037717	0.576228	0.576228
116	1	0	0.073030	0.412557	0.412557
117	1	0	0.057063	0.473870	0.473870
118	1	0	0.394361	0.074040	0.074040
119	1	0	0.190310	0.194108	0.194108
120	1	0	0.165262	0.222932	0.222932
121	1	0	0.177007	0.208717	0.208717
122	1	0	0.091082	0.358522	0.358522
123	1	0	0.334342	0.096565	0.096565
124	1	0	0.970307	0.002753	0.002753
125	1	0	0.362511	0.085163	0.085163
126	1	0	0.071160	0.418975	0.418975
127	1	0	0.110895	0.311707	0.311707
128	1	0	0.787764	0.011963	0.011963
129	1	0	0.067869	0.430710	0.430710
130	0	0	0.000000	0.000000	0.000000
131	1	0	0.998257	0.001398	0.001398
132	0	0	0.000000	0.000000	0.000000
133	1	0	0.327258	0.099699	0.099699
134	1	0	0.034141	0.600318	0.600318
135	1	0	0.302057	0.111853	0.111853
136	1	0	0.177538	0.208105	0.208105
137	1	0	0.950423	0.003558	0.003558
138	0	0	0.000000	0.000000	0.000000
139	0	0	0.000000	0.000000	0.000000
140	1	0	0.939019	0.004025	0.004025
141	0	0	0.000000	0.000000	0.000000
142	1	0	0.742824	0.015251	0.015251
143	1	0	0.999881	0.001187	0.001187
144	1	0	0.032631	0.611152	0.611152
145	1	0	0.971284	0.002713	0.002713
146	1	0	0.862009	0.007568	0.007568
147	1	0	0.987557	0.002014	0.002014
148	1	0	0.039693	0.563766	0.563766
149	1	0	0.109180	0.315355	0.315355
150	1	0	0.347590	0.091001	0.091001
151	1	0	0.041960	0.550139	0.550139
152	1	0	0.999244	0.001296	0.001296
153	1	0	0.117097	0.299063	0.299063
154	1	0	0.045062	0.532552	0.532552
155	1	0	0.842390	0.008620	0.008620
156	1	0	0.371944	0.081689	0.081689
157	1	0	0.995754	0.001581	0.001581
158	1	0	0.010830	0.840978	0.840978
159	1	0	0.277012	0.125719	0.125719
160	1	0	0.064681	0.442665	0.442665
161	1	0	0.032670	0.610872	0.610872
162	1	0	0.999988	0.001141	0.001141
163	1	0	0.931755	0.004328	0.004328
164	1	0	0.993470	0.001716	0.001716
165	1	0	0.497031	0.047472	0.047472
166	1	0	0.155046	0.236454	0.236454
167	1	0	0.310580	0.107558	0.107558
168	1	0	0.999545	0.001254	0.001254
169	1	0	0.043510	0.541207	0.541207
170	1	0	0.806180	0.010763	0.010763
171	1	0	0.814049	0.010274	0.010274
172	1	0	0.172291	0.214265	0.214265
173	1	0	0.396728	0.073279	0.073279
174	1	0	0.258420	0.137388	0.137388
175	0	0	0.000000	0.000000	0.000000
176	1	0	0.295118	0.115502	0.115502
177	1	0	0.020459	0.717699	0.717699
178	1	0	0.809557	0.010551	0.010551
179	1	0	0.026304	0.661665	0.661665
180	1	0	0.382977	0.077822	0.077822
181	1	0	0.300917	0.112443	0.112443
182	1	0	0.970868	0.002730	0.002730
183	1	0	0.424965	0.064814	0.064814
184	1	0	0.010035	0.853654	0.853654
185	1	0	0.143331	0.253487	0.253487
186	1	0	0.026774	0.657597	0.657597
187	1	0	0.024569	0.677219	0.677219
188	1	0	0.146962	0.248019	0.248019
189	1	0	0.053233	0.491177	0.491177
190	0	0	0.000000	0.000000	0.000000
191	1	0	0.840553	0.008723	0.008723
192	0	0	0.000000	0.000000	0.000000
193	1	0	0.546513	0.038282	0.038282
194	1	0	0.844071	0.008527	0.008527
195	1	0	0.603302	0.029760	0.029760
196	1	0	0.030288	0.628832	0.628832
197	1	0	0.202008	0.182403	0.182403
198	1	0	0.723092	0.016873	0.016873
199	1	0	0.085454	0.373994	0.373994
200	1	0	0.187189	0.197405	0.197405
201	1	0	0.117434	0.298398	0.298398
202	1	0	0.056571	0.476027	0.476027
203	1	0	0.057743	0.470915	0.470915
204	1	0	0.043824	0.539434	0.539434
205	1	0	0.265673	0.132682	0.132682
206	1	0	0.416662	0.067190	0.067190
207	1	0	0.450751	0.057974	0.057974
208	1	0	0.394533	0.073984	0.073984
209	1	0	0.550562	0.037609	0.037609
210	1	0	0.990202	0.001887	0.001887
211	0	0	0.000000	0.000000	0.000000
212	0	0	0.000000	0.000000	0.000000
213	0	0	0.000000	0.000000	0.000000
214	0	0	0.000000	0.000000	0.000000
215	0	0	0.000000	0.000000	0.000000
216	0	0	0.000000	0.000000	0.000000
217	0	0	0.000000	0.000000	0.000000
218	1	0	0.401270	0.071841	0.071841
219	1	0	0.347627	0.090986	0.090986
220	1	0	0.175299	0.210702	0.210702
221	1	0	0.117205	0.298849	0.298849
222	1	0	0.107240	0.319565	0.319565
223	1	0	0.029354	0.636205	0.636205
224	1	0	0.220922	0.165409	0.165409
225	1	0	0.479247	0.051263	0.051263
226	1	0	0.998839	0.001342	0.001342
227	1	0	0.979415	0.002375	0.002375
228	1	0	0.215436	0.170113	0.170113
229	1	0	0.007978	0.888771	0.888771
230	1	0	0.949468	0.003597	0.003597
231	0	0	0.000000	0.000000	0.000000
232	0	0	0.000000	0.000000	0.000000
233	1	0	0.469705	0.053419	0.053419
234	1	0	0.772259	0.013037	0.013037
235	1	0	0.567156	0.034961	0.034961
236	1	0	0.999906	0.001179	0.001179
237	1	0	0.906389	0.005428	0.005428
238	1	0	0.359615	0.086263	0.086263
239	1	0	0.790763	0.011762	0.011762
240	1	0	0.415352	0.067573	0.067573
241	1	0	0.085532	0.373771	0.373771
242	1	0	0.954243	0.003404	0.003404
243	1	0	0.313743	0.106013	0.106013
244	0	0	0.000000	0.000000	0.000000
245	1	0	0.989815	0.001906	0.001906
246	1	0	0.076314	0.401706	0.401706
247	1	0	0.466385	0.054190	0.054190
248	0	0	0.000000	0.000000	0.000000
249	1	0	0.118581	0.296157	0.296157
250	1	0	0.999815	0.001204	0.001204
251	1	0	0.733036	0.016041	0.016041
252	1	0	0.093119	0.353188	0.353188
253	1	0	0.607301	0.029229	0.029229
254	1	0	0.589245	0.031696	0.031696
255	1	0	0.037717	0.576228	0.576228
256	1	0	0.073030	0.412557	0.412557
257	1	0	0.057063	0.473870	0.473870
258	1	0	0.394361	0.074040	0.074040
259	1	0	0.264133	0.133664	0.133664
260	1	0	0.177007	0.208717	0.208717
261	1	0	0.362511	0.085163	0.085163
262	1	0	0.504497	0.045962	0.045962
263	1	0	0.064807	0.442181	0.442181
264	1	0	0.131342	0.272891	0.272891
265	1	0	0.169126	0.218107	0.218107
266	1	0	0.110895	0.311707	0.311707
267	1	0	0.787764	0.011963	0.011963
268	1	0	0.067869	0.430710	0.430710
269	1	0	0.998257	0.001398	0.001398
270	1	0	0.997150	0.001487	0.001487
271	1	0	0.995799	0.001579	0.001579
272	0	0	0.000000	0.000000	0.000000
273	1	0	0.177538	0.208105	0.208105
274	1	0	0.950423	0.003558	0.003558
275	1	0	0.508211	0.045228	0.045228
276	1	0	0.981314	0.002293	0.002293
277	1	0	0.985529	0.002107	0.002107
278	1	0	0.541982	0.039048	0.039048
279	1	0	0.593346	0.031120	0.031120
280	1	0	0.408234	0.069696	0.069696
281	1	0	0.094645	0.349278	0.349278
282	1	0	0.048290	0.515411	0.515411
283	1	0	0.541910	0.039060	0.039060
284	1	0	0.993918	0.001691	0.001691
285	1	0	0.531707	0.040839	0.040839
286	1	0	0.128700	0.277469	0.277469
287	0	0	0.000000	0.000000	0.000000
288	1	0	0.257363	0.138091	0.138091
289	1	0	0.999195	0.001302	0.001302
290	1	0	0.999942	0.001166	0.001166
291	1	0	0.997895	0.001429	0.001429
292	1	0	0.480486	0.050990	0.050990
293	1	0	0.078201	0.395698	0.395698
294	1	0	0.983635	0.002192	0.002192
295	1	0	0.244464	0.147048	0.147048
296	1	0	0.010990	0.838480	0.838480
297	1	0	0.365373	0.084092	0.084092
298	1	0	0.983252	0.002209	0.002209
299	1	0	0.999278	0.001292	0.001292
300	1	0	0.613256	0.028452	0.028452
301	1	0	0.255356	0.139438	0.139438
302	1	0	0.999260	0.001294	0.001294
303	1	0	0.941750	0.003913	0.003913
304	1	0	0.048502	0.514322	0.514322
305	1	0	0.697269	0.019184	0.019184
306	1	0	0.989670	0.001913	0.001913
307	1	0	0.195006	0.189289	0.189289
308	1	0	0.243944	0.147425	0.147425
309	0	0	0.000000	0.000000	0.000000
310	1	0	0.032518	0.611985	0.611985
311	1	0	0.247575	0.144822	0.144822
312	1	0	0.065855	0.438190	0.438190
313	1	0	0.999696	0.001229	0.001229
314	1	0	0.005496	0.935734	0.935734
315	1	0	0.005468	0.936299	0.936299
316	1	0	0.052821	0.493113	0.493113
317	1	0	0.859119	0.007719	0.007719
318	1	0	0.854147	0.007981	0.007981
319	1	0	0.999972	0.001151	0.001151
320	1	0	0.105427	0.323582	0.323582
321	1	0	0.277776	0.125266	0.125266
322	1	0	0.992213	0.001784	0.001784
323	1	0	0.171241	0.215530	0.215530
324	1	0	0.493918	0.048115	0.048115
325	0	0	0.000000	0.000000	0.000000
326	1	0	0.118092	0.297109	0.297109
327	1	0	0.013931	0.795754	0.795754
328	1	0	0.253796	0.140497	0.140497
329	1	0	0.250729	0.142609	0.142609
330	1	0	0.984469	0.002155	0.002155
331	1	0	0.024483	0.678008	0.678008
332	1	0	0.542389	0.038979	0.038979
333	1	0	0.323882	0.101235	0.101235
334	1	0	0.742818	0.015251	0.015251
335	1	0	0.370267	0.082295	0.082295
336	1	0	0.999499	0.001261	0.001261
337	1	0	0.035516	0.590803	0.590803
338	1	0	0.827059	0.009494	0.009494
339	1	0	0.196200	0.188090	0.188090
340	1	0	0.131969	0.271822	0.271822
341	1	0	0.008894	0.872702	0.872702
342	1	0	0.063061	0.448975	0.448975
343	1	0	0.372756	0.081397	0.081397
344	1	0	0.997594	0.001453	0.001453
345	1	0	0.173179	0.213204	0.213204
346	1	0	0.634807	0.025786	0.025786
347	1	0	0.676999	0.021159	0.021159
348	1	0	0.442654	0.060038	0.060038
349	1	0	0.429113	0.063660	0.063660
350	1	0	0.970358	0.002751	0.002751
351	1	0	0.253262	0.140862	0.140862
352	1	0	0.034579	0.597254	0.597254
353	0	0	0.000000	0.000000	0.000000
354	1	0	0.179669	0.205673	0.205673
355	1	0	0.988864	0.001952	0.001952
356	1	0	0.999693	0.001229	0.001229
357	1	0	0.744491	0.015119	0.015119
358	1	0	0.608760	0.029037	0.029037
359	1	0	0.152705	0.239720	0.239720
360	1	0	0.267385	0.131601	0.131601
361	1	0	0.979623	0.002366	0.002366
362	1	0	0.421951	0.065666	0.065666
363	1	0	0.020846	0.713640	0.713640
364	1	0	0.849963	0.008206	0.008206
365	1	0	0.527097	0.041667	0.041667
366	1	0	0.050985	0.501915	0.501915
367	1	0	0.914600	0.005063	0.005063
368	1	0	0.578305	0.033277	0.033277
369	1	0	0.999779	0.001212	0.001212
370	1	0	0.991024	0.001846	0.001846
371	1	0	0.952622	0.003469	0.003469
372	1	0	0.973275	0.002631	0.002631
373	1	0	0.818172	0.010023	0.010023
374	1	0	0.012361	0.817867	0.817867
375	1	0	0.364662	0.084357	0.084357
376	1	0	0.029775	0.632857	0.632857
377	1	0	0.943416	0.003844	0.003844
378	1	0	0.166325	0.221589	0.221589
379	1	0	0.999995	0.001132	0.001132
380	1	0	0.050737	0.503129	0.503129
381	1	0	0.212302	0.172880	0.172880
382	1	0	0.271223	0.129216	0.129216
383	1	0	0.991757	0.001808	0.001808
384	1	0	0.094893	0.348651	0.348651
385	1	0	0.199669	0.184664	0.184664
386	1	0	0.999697	0.001228	0.001228
387	1	0	0.979963	0.002351	0.002351
388	1	0	0.986846	0.002047	0.002047
389	1	0	0.987541	0.002015	0.002015
390	1	0	0.974611	0.002576	0.002576
391	1	0	0.193772	0.190540	0.190540
392	1	0	0.543923	0.038718	0.038718
393	1	0	0.106034	0.322230	0.322230
394	1	0	0.760941	0.013860	0.013860
395	1	0	0.165253	0.222944	0.222944
396	1	0	0.988043	0.001991	0.001991
397	1	0	0.372289	0.081565	0.081565
398	1	0	0.999536	0.001256	0.001256
399	1	0	0.515914	0.043742	0.043742
400	1	0	0.060607	0.458856	0.458856
401	1	0	0.199327	0.184999	0.184999
402	1	0	0.920341	0.004813	0.004813
403	1	0	0.759362	0.013978	0.013978
404	1	0	0.026828	0.657132	0.657132
405	1	0	0.193336	0.190984	0.190984
406	1	0	0.999998	0.001127	0.001127
407	1	0	0.569209	0.034645	0.034645
408	1	0	0.228639	0.159079	0.159079
409	1	0	0.977828	0.002442	0.002442
410	1	0	0.886064	0.006370	0.006370
411	1	0	0.806968	0.010713	0.010713
412	1	0	0.846442	0.008397	0.008397
413	1	0	0.956010	0.003332	0.003332
414	1	0	0.994370	0.001665	0.001665
415	1	0	0.803569	0.010928	0.010928
416	1	0	0.988205	0.001984	0.001984
417	1	0	0.992952	0.001745	0.001745
418	1	0	0.144373	0.251900	0.251900
419	1	0	0.981236	0.002297	0.002297
420	1	0	0.363840	0.084664	0.084664
421	1	0	0.564773	0.035330	0.035330
422	1	0	0.337718	0.095111	0.095111
423	1	0	0.228167	0.159457	0.159457
424	1	0	0.992645	0.001761	0.001761
425	1	0	0.103838	0.327172	0.327172
426	1	0	0.999585	0.001248	0.001248
427	1	0	0.957869	0.003257	0.003257
428	1	0	0.929865	0.004407	0.004407
429	1	0	0.017746	0.747762	0.747762
430	1	0	0.999939	0.001167	0.001167
431	1	0	0.989372	0.001928	0.001928
432	0	0	0.000000	0.000000	0.000000
433	1	0	0.346276	0.091536	0.091536
434	1	0	0.879728	0.006676	0.006676
435	1	0	0.697755	0.019138	0.019138
436	1	0	0.917625	0.004931	0.004931
437	1	0	0.983307	0.002206	0.002206
438	1	0	0.968829	0.002814	0.002814
439	1	0	0.009632	0.860263	0.860263
440	1	0	0.383698	0.077576	0.077576
441	1	0	0.438952	0.061007	0.061007
442	1	0	0.004643	0.952766	0.952766
443	0	0	0.000000	0.000000	0.000000
444	1	0	0.086464	0.371135	0.371135
445	1	0	0.413317	0.068173	0.068173
446	1	0	0.044191	0.537373	0.537373
447	1	0	0.641734	0.024975	0.024975
448	1	0	0.991330	0.001830	0.001830
449	1	0	0.483692	0.050289	0.050289
450	1	0	0.820286	0.009895	0.009895
451	1	0	0.404346	0.070885	0.070885
452	1	0	0.416327	0.067288	0.067288
453	1	0	0.999605	0.001245	0.001245
454	1	0	0.025232	0.671180	0.671180
455	1	0	0.137850	0.262090	0.262090
456	1	0	0.165920	0.222100	0.222100
457	1	0	0.657033	0.023257	0.023257
458	1	0	0.989799	0.001907	0.001907
459	1	0	0.072527	0.414266	0.414266
460	1	0	0.233011	0.155632	0.155632
461	0	0	0.000000	0.000000	0.000000
462	1	0	0.018677	0.737103	0.737103
463	1	0	0.996541	0.001530	0.001530
464	1	0	0.022497	0.696933	0.696933
465	1	0	0.923078	0.004696	0.004696
466	1	0	0.949916	0.003579	0.003579
467	1	0	0.853303	0.008026	0.008026
468	1	0	0.025980	0.664506	0.664506
469	1	0	0.329958	0.098491	0.098491
470	1	0	0.436982	0.061529	0.061529
471	1	0	0.999515	0.001259	0.001259
472	1	0	0.999606	0.001245	0.001245
473	1	0	0.998734	0.001353	0.001353
474	1	0	0.966730	0.002899	0.002899
475	1	0	0.996428	0.001537	0.001537
476	1	0	0.686894	0.020176	0.020176
477	1	0	0.281945	0.122830	0.122830
478	1	0	0.568080	0.034818	0.034818
479	1	0	0.383294	0.077714	0.077714
480	1	0	0.909217	0.005301	0.005301
481	1	0	0.900220	0.005708	0.005708
482	1	0	0.016153	0.766904	0.766904
483	1	0	0.258710	0.137195	0.137195
484	1	0	0.994930	0.001632	0.001632
485	0	0	0.000000	0.000000	0.000000
486	0	0	0.000000	0.000000	0.000000
487	0	0	0.000000	0.000000	0.000000
488	1	0	0.998879	0.001338	0.001338
489	0	0	0.000000	0.000000	0.000000
490	1	0	0.005473	0.936183	0.936183
491	1	0	0.874335	0.006942	0.006942
492	1	0	0.991811	0.001805	0.001805
493	1	0	0.382011	0.078152	0.078152
494	1	0	0.425683	0.064612	0.064612
495	1	0	0.996660	0.001521	0.001521
496	1	0	0.376544	0.080052	0.080052
497	0	0	0.000000	0.000000	0.000000
498	1	0	0.632290	0.026086	0.026086
499	1	0	0.648533	0.024199	0.024199
500	1	0	0.635021	0.025761	0.025761
501	1	0	0.278458	0.124864	0.124864
502	1	0	0.115569	0.302101	0.302101
503	1	0	0.619272	0.027685	0.027685
504	1	0	0.997212	0.001482	0.001482
505	1	0	0.796674	0.011373	0.011373
506	1	0	0.063813	0.446026	0.446026
507	1	0	0.917691	0.004928	0.004928
508	1	0	0.990943	0.001850	0.001850
509	1	0	0.989161	0.001938	0.001938
510	1	0	0.436781	0.061582	0.061582
511	1	0	0.069476	0.424905	0.424905
512	1	0	0.737382	0.015687	0.015687
513	1	0	0.783648	0.012242	0.012242
514	1	0	0.564398	0.035389	0.035389
515	1	0	0.768978	0.013272	0.013272
516	1	0	0.213803	0.171547	0.171547
517	1	0	0.074774	0.406733	0.406733
518	1	0	0.396410	0.073380	0.073380
519	1	0	0.388449	0.075978	0.075978
520	1	0	0.117722	0.297834	0.297834
521	1	0	0.986567	0.002060	0.002060
522	1	0	0.982677	0.002234	0.002234
523	1	0	0.883004	0.006517	0.006517
524	1	0	0.070017	0.422984	0.422984
525	1	0	0.997259	0.001478	0.001478
526	1	0	0.566422	0.035074	0.035074
527	1	0	0.049782	0.507856	0.507856
528	1	0	0.690020	0.019873	0.019873
529	1	0	0.084492	0.376754	0.376754
530	1	0	0.999622	0.001242	0.001242
531	1	0	0.900081	0.005714	0.005714
532	1	0	0.956988	0.003293	0.003293
533	1	0	0.062679	0.450487	0.450487
534	1	0	0.828152	0.009430	0.009430
535	1	0	0.048012	0.516843	0.516843
536	1	0	0.988149	0.001986	0.001986
537	1	0	0.230668	0.157466	0.157466
538	1	0	0.074172	0.408726	0.408726
539	1	0	0.358689	0.086618	0.086618
540	0	0	0.000000	0.000000	0.000000
541	1	0	0.418674	0.066606	0.066606
542	1	0	0.003518	0.975002	0.975002
543	1	0	0.984517	0.002153	0.002153
544	1	0	0.476298	0.051920	0.051920
545	1	0	0.381187	0.078435	0.078435
546	1	0	0.465641	0.054365	0.054365
547	1	0	0.804464	0.010871	0.010871
548	1	0	0.085155	0.374848	0.374848
549	1	0	0.004141	0.962820	0.962820
550	1	0	0.047602	0.518970	0.518970
551	1	0	0.979891	0.002354	0.002354
552	1	0	0.552034	0.037367	0.037367
553	1	0	0.999442	0.001270	0.001270
554	1	0	0.406895	0.070103	0.070103
555	1	0	0.967752	0.002857	0.002857
556	1	0	0.985987	0.002086	0.002086
557	1	0	0.117608	0.298057	0.298057
558	1	0	0.114254	0.304755	0.304755
559	0	0	0.000000	0.000000	0.000000
560	1	0	0.654315	0.023555	0.023555
561	1	0	0.140339	0.258131	0.258131
562	1	0	0.876036	0.006858	0.006858
563	0	0	0.000000	0.000000	0.000000
564	1	0	0.016549	0.762038	0.762038
565	1	0	0.479336	0.051244	0.051244
566	1	0	0.978771	0.002402	0.002402
567	1	0	0.733804	0.015978	0.015978
568	1	0	0.927434	0.004510	0.004510
569	1	0	0.978293	0.002422	0.002422
570	1	0	0.944057	0.003818	0.003818
571	1	0	0.465533	0.054390	0.054390
572	1	0	0.995242	0.001613	0.001613
573	1	0	0.231399	0.156891	0.156891
574	1	0	0.281714	0.122963	0.122963
575	1	0	0.024969	0.673555	0.673555
576	1	0	0.224103	0.162760	0.162760
577	1	0	0.561997	0.035765	0.035765
578	1	0	0.996976	0.001499	0.001499
579	1	0	0.476248	0.051932	0.051932
580	1	0	0.304017	0.110847	0.110847
581	1	0	0.180874	0.204316	0.204316
582	1	0	0.215176	0.170341	0.170341
583	1	0	0.192037	0.192317	0.192317
584	1	0	0.300577	0.112620	0.112620
585	1	0	0.016667	0.760600	0.760600
586	1	0	0.432371	0.062768	0.062768
587	1	0	0.973765	0.002611	0.002611
588	1	0	0.762272	0.013762	0.013762
589	1	0	0.251726	0.141918	0.141918
590	1	0	0.195649	0.188642	0.188642
591	1	0	0.841425	0.008674	0.008674
592	1	0	0.418756	0.066582	0.066582
593	1	0	0.790696	0.011767	0.011767
594	1	0	0.119728	0.293941	0.293941
595	1	0	0.995514	0.001597	0.001597
596	1	0	0.038562	0.570827	0.570827
597	0	0	0.000000	0.000000	0.000000
598	1	0	0.933693	0.004247	0.004247
599	1	0	0.990855	0.001854	0.001854
600	1	0	0.483239	0.050387	0.050387
601	1	0	0.968883	0.002811	0.002811
602	1	0	0.902063	0.005623	0.005623
603	1	0	0.853297	0.008027	0.008027
604	1	0	0.089084	0.363889	0.363889
605	1	0	0.031328	0.620851	0.620851
606	1	0	0.638289	0.025376	0.025376
607	1	0	0.941866	0.003908	0.003908
608	1	0	0.196908	0.187384	0.187384
609	1	0	0.825244	0.009601	0.009601
610	1	0	0.974493	0.002581	0.002581
611	1	0	0.074027	0.409211	0.409211
612	1	0	0.428203	0.063911	0.063911
613	1	0	0.830959	0.009267	0.009267
614	1	0	0.012162	0.820779	0.820779
615	1	0	0.909331	0.005296	0.005296
616	1	0	0.103060	0.328952	0.328952
617	1	0	0.990364	0.001879	0.001879
618	1	0	0.821153	0.009844	0.009844
619	1	0	0.781259	0.012407	0.012407
620	1	0	0.963839	0.003016	0.003016
621	1	0	0.270809	0.129470	0.129470
622	1	0	0.508854	0.045103	0.045103
623	1	0	0.944974	0.003780	0.003780
624	1	0	0.079301	0.392265	0.392265
625	1	0	0.280253	0.123812	0.123812
626	1	0	0.451593	0.057764	0.057764
627	1	0	0.994094	0.001681	0.001681
628	1	0	0.557481	0.036483	0.036483
629	1	0	0.459669	0.055785	0.055785
630	1	0	0.157940	0.232506	0.232506
631	0	0	0.000000	0.000000	0.000000
632	1	0	0.574669	0.033818	0.033818
633	1	0	0.999671	0.001233	0.001233
634	1	0	0.023996	0.682535	0.682535
635	1	0	0.207581	0.177162	0.177162
636	1	0	0.911628	0.005194	0.005194
637	1	0	0.977435	0.002458	0.002458
638	1	0	0.971237	0.002715	0.002715
639	1	0	0.660400	0.022892	0.022892
640	0	0	0.000000	0.000000	0.000000
641	1	0	0.740719	0.015418	0.015418
642	1	0	0.746167	0.014987	0.014987
643	1	0	0.993792	0.001698	0.001698
644	1	0	0.944535	0.003798	0.003798
645	1	0	0.790681	0.011768	0.011768
646	0	0	0.000000	0.000000	0.000000
647	1	0	0.554310	0.036995	0.036995
648	1	0	0.744464	0.015121	0.015121
649	1	0	0.425202	0.064747	0.064747
650	1	0	0.065511	0.439495	0.439495
651	1	0	0.696084	0.019295	0.019295
652	0	0	0.000000	0.000000	0.000000
653	1	0	0.195543	0.188749	0.188749
654	1	0	0.297897	0.114024	0.114024
655	0	0	0.000000	0.000000	0.000000
656	1	0	0.322616	0.101818	0.101818
657	1	0	0.645390	0.024555	0.024555
658	1	0	0.163368	0.225353	0.225353
659	1	0	0.190965	0.193426	0.193426
660	1	0	0.021347	0.708473	0.708473
661	1	0	0.999974	0.001150	0.001150
662	1	0	0.789203	0.011866	0.011866
663	0	0	0.000000	0.000000	0.000000
664	1	0	0.602281	0.029897	0.029897
665	0	0	0.000000	0.000000	0.000000
